"_id","area","y2008","y2017","total_ids"
"p000999","rb",1,1,2
"p001000","rb",1,1,2
"p001001","rb",1,1,2
"p001002","rb",1,1,2
"p001003","rb",1,1,2
"p001004","rb",1,1,2
"p001005","rb",1,1,2
"p001006","rb",1,1,2
"p001007","rb",1,2,3
"p001008","rb",2,2,4
"p001009","rb",1,4,5
"p001010","rb",1,1,2
"p001011","rb",2,1,3
"p001012","rb",2,1,3
"p001013","rb",1,2,3
"p001014","rb",1,2,3
"p001015","rb",2,1,3
"p001016","rb",1,2,3
"p001017","rb",1,1,2
"p001018","rb",1,1,2
"p001019","rb",2,1,3
"p001020","rb",1,2,3
"p001021","rb",2,3,5
"p001022","rb",1,1,2
"p001023","rb",1,1,2
"p001024","rb",1,1,2
"p001025","rb",1,1,2
"p001026","rb",1,1,2
"p001027","rb",1,1,2
"p001028","rb",1,1,2
"p001029","rb",2,2,4
"p001030","rb",1,1,2
"p001031","rb",3,1,4
"p001032","rb",1,1,2
"p001033","rb",1,1,2
"p001034","rb",2,1,3
"p001035","rb",1,1,2
"p001036","rb",1,1,2
"p001037","rb",1,1,2
"p001038","rb",1,1,2
"p001039","rb",2,1,3
"p001040","rb",1,1,2
"p001041","rb",1,4,5
"p001042","rb",1,1,2
"p001043","rb",1,1,2
"p001044","rb",2,2,4
"p001045","rb",1,1,2
"p001046","rb",0,1,1
"p001047","rb",1,1,2
"p001048","rb",2,1,3
"p001049","rb",2,2,4
"p001050","rb",1,1,2
"p001051","rb",0,1,1
"p001052","rb",1,1,2
"p001053","rb",2,2,4
"p001054","rb",2,1,3
"p001055","rb",1,1,2
"p001056","rb",1,3,4
"p001057","rb",1,1,2
"p001058","rb",1,1,2
"p001059","rb",2,1,3
"p001060","rb",1,2,3
"p001061","rb",1,1,2
"p001062","rb",1,1,2
"p001063","rb",1,1,2
"p001064","rb",1,1,2
"p001065","rb",1,1,2
"p001066","rb",2,1,3
"p001067","rb",1,1,2
"p001068","rb",1,1,2
"p001069","rb",2,2,4
"p001070","rb",1,1,2
"p001071","rb",1,1,2
"p001072","rb",0,1,1
"p001073","rb",1,1,2
"p001074","rb",3,2,5
"p001075","rb",1,2,3
"p001076","rb",1,1,2
"p001077","rb",2,1,3
"p001078","rb",1,1,2
"p001079","rb",1,1,2
"p001080","rb",1,1,2
"p001081","rb",1,1,2
"p001082","rb",1,1,2
"p001083","rb",1,1,2
"p001084","rb",1,3,4
"p001085","rb",2,1,3
"p001086","rb",1,1,2
"p001087","rb",1,1,2
"p001088","rb",1,1,2
"p001089","rb",1,1,2
"p001090","rb",1,1,2
"p001091","rb",1,1,2
"p001092","rb",1,1,2
"p001093","rb",1,2,3
"p001094","rb",2,1,3
"p001095","rb",1,1,2
"p001096","rb",2,3,5
"p001097","rb",1,2,3
"p001098","rb",1,1,2
"p001099","rb",1,1,2
"p001100","rb",1,1,2
"p001101","rb",1,0,1
"p001102","rb",1,1,2
"p001103","rb",1,1,2
"p001104","rb",1,1,2
"p001105","rb",1,1,2
"p001106","rb",1,1,2
"p001107","rb",1,1,2
"p001108","rb",1,3,4
"p001109","rb",1,1,2
"p001110","rb",1,1,2
"p001111","rb",1,2,3
"p001112","rb",1,1,2
"p001113","rb",2,1,3
"p001114","rb",1,1,2
"p001115","rb",1,1,2
"p001116","rb",1,1,2
"p001117","rb",2,2,4
"p001118","rb",1,1,2
"p001119","rb",2,1,3
"p001120","rb",1,1,2
"p001121","rb",1,1,2
"p001122","rb",1,1,2
"p001123","rb",2,2,4
"p001124","rb",1,0,1
"p001125","rb",1,1,2
"p001126","rb",1,1,2
"p001127","rb",1,1,2
"p001128","rb",2,1,3
"p001129","rb",1,1,2
"p001130","rb",2,1,3
"p001131","rb",1,1,2
"p001132","rb",3,1,4
"p001133","rb",1,1,2
"p001134","rb",1,1,2
"p001135","rb",2,1,3
"p001136","rb",1,1,2
"p001137","rb",1,0,1
"p001138","rb",1,2,3
"p001139","rb",2,1,3
"p001140","rb",1,2,3
"p001141","rb",1,2,3
"p001142","rb",2,1,3
"p001143","rb",1,0,1
"p001144","rb",2,2,4
"p001145","rb",2,2,4
"p001146","rb",1,1,2
"p001147","rb",1,1,2
"p001148","rb",2,1,3
"p001149","rb",1,1,2
"p001150","rb",1,2,3
"p001151","rb",2,2,4
"p001152","rb",2,2,4
"p001153","rb",2,2,4
"p001154","rb",1,0,1
"p001155","rb",1,0,1
"p001156","rb",1,1,2
"p001157","rb",2,2,4
"p001158","rb",1,1,2
"p001159","rb",1,1,2
"p001160","rb",1,1,2
"p001161","rb",1,1,2
"p001162","rb",1,1,2
"p001163","rb",1,1,2
"p001164","rb",1,2,3
"p001165","rb",1,1,2
"p001166","rb",2,1,3
"p001167","rb",1,1,2
"p001168","rb",2,1,3
"p001169","rb",1,1,2
"p001170","rb",2,1,3
"p001171","rb",1,1,2
"p001172","rb",1,1,2
"p001173","rb",1,1,2
"p001174","rb",1,1,2
"p001175","rb",1,1,2
"p001176","rb",1,2,3
"p001177","rb",1,0,1
"p001178","rb",2,1,3
"p001179","rb",2,1,3
"p001180","rb",1,2,3
"p001181","rb",1,1,2
"p001182","rb",1,2,3
"p001183","rb",1,1,2
"p001184","rb",1,1,2
"p001185","rb",1,1,2
"p001186","rb",1,1,2
"p001187","rb",1,2,3
"p001188","rb",1,1,2
"p001189","rb",1,1,2
"p001190","rb",1,1,2
"p001191","rb",1,1,2
"p001192","rb",3,1,4
"p001193","rb",1,2,3
"p001194","rb",1,1,2
"p001195","rb",1,1,2
"p001196","rb",3,1,4
"p001197","rb",2,2,4
"p001198","rb",2,1,3
"p001199","rb",1,1,2
"p001200","rb",1,1,2
"p001201","rb",2,2,4
"p001202","rb",1,0,1
"p001203","rb",3,1,4
"p001204","rb",2,2,4
"p001205","rb",1,1,2
"p001206","rb",1,3,4
"p001207","rb",3,1,4
"p001208","rb",1,2,3
"p001209","rb",1,1,2
"p001210","rb",1,1,2
"p001211","rb",1,1,2
"p001212","rb",1,1,2
"p001213","rb",1,1,2
"p001214","rb",2,1,3
"p001215","rb",2,1,3
"p001216","rb",1,2,3
"p001217","rb",1,3,4
"p001218","rb",1,1,2
"p001219","rb",1,0,1
"p001220","rb",2,1,3
"p001221","rb",3,1,4
"p001222","rb",1,1,2
"p001223","rb",1,1,2
"p001224","rb",1,2,3
"p001225","rb",1,1,2
"p001226","rb",1,2,3
"p001227","rb",2,2,4
"p001228","rb",1,1,2
"p001229","rb",1,1,2
"p001230","rb",1,1,2
"p001231","rb",1,1,2
"p001232","rb",1,1,2
"p001233","rb",1,1,2
"p001234","rb",1,1,2
"p001235","rb",1,1,2
"p001236","rb",1,1,2
"p001237","rb",1,1,2
"p001238","rb",2,1,3
"p001239","rb",1,1,2
"p001240","rb",1,1,2
"p001241","rb",1,1,2
"p001242","rb",1,1,2
"p001243","rb",1,1,2
"p001244","rb",1,1,2
"p001245","rb",1,1,2
"p001246","rb",1,1,2
"p001247","rb",2,2,4
"p001248","rb",1,1,2
"p001249","rb",1,1,2
"p001250","rb",1,1,2
"p001251","rb",1,1,2
"p001252","rb",1,1,2
"p001253","rb",1,1,2
"p001254","rb",1,3,4
"p001255","rb",1,0,1
"p001256","rb",1,1,2
"p001257","rb",1,1,2
"p001258","rb",1,1,2
"p001259","rb",1,2,3
"p001260","rb",1,2,3
"p001261","rb",2,1,3
"p001262","rb",1,1,2
"p001263","rb",1,2,3
"p001264","rb",1,1,2
"p001265","rb",2,3,5
"p001266","rb",1,1,2
"p001267","rb",2,1,3
"p001268","rb",3,1,4
"p001269","rb",1,1,2
"p001270","rb",2,1,3
"p001271","rb",1,1,2
"p001272","rb",1,2,3
"p001273","rb",1,0,1
"p001274","rb",1,1,2
"p001275","rb",1,1,2
"p001276","rb",1,1,2
"p001277","rb",1,1,2
"p001278","rb",1,1,2
"p001279","rb",1,1,2
"p001280","rb",2,2,4
"p001281","rb",1,1,2
"p001282","rb",1,1,2
"p001283","rb",1,3,4
"p001284","rb",1,1,2
"p001285","rb",1,1,2
"p001286","rb",1,1,2
"p001287","rb",1,1,2
"p001288","rb",1,2,3
"p001289","rb",1,1,2
"p001290","rb",1,1,2
"p001291","rb",1,2,3
"p001292","rb",1,1,2
"p001293","rb",2,1,3
"p001294","rb",2,1,3
"p001295","rb",3,2,5
"p001296","rb",1,3,4
"p001297","rb",2,1,3
"p001298","rb",1,1,2
"p001299","rb",1,1,2
"p001300","rb",1,1,2
"p001301","rb",1,1,2
"p001302","rb",1,1,2
"p001303","rb",2,1,3
"p001304","rb",1,1,2
"p001305","rb",1,1,2
"p001306","rb",1,4,5
"p001307","rb",1,1,2
"p001308","rb",1,1,2
"p001309","rb",1,1,2
"p001310","rb",1,1,2
"p001311","rb",1,1,2
"p001312","rb",1,1,2
"p001313","rb",1,1,2
"p001314","rb",3,2,5
"p001315","rb",1,1,2
"p001316","rb",2,2,4
"p001317","rb",1,1,2
"p001318","rb",2,1,3
"p001319","rb",1,2,3
"p001320","rb",2,1,3
"p001321","rb",3,1,4
"p001322","rb",1,2,3
"p001323","rb",3,2,5
"p001324","rb",1,1,2
"p001325","rb",1,2,3
"p001326","rb",1,1,2
"p001327","rb",1,1,2
"p001328","rb",2,1,3
"p001329","rb",1,1,2
"p001330","rb",1,1,2
"p001331","rb",1,1,2
"p001332","rb",1,1,2
"p001333","rb",1,2,3
"p001334","rb",2,1,3
"p001335","rb",1,1,2
"p001336","rb",1,1,2
"p001337","rb",1,2,3
"p001338","rb",1,1,2
"p001339","rb",2,1,3
"p001340","rb",1,1,2
"p001341","rb",1,1,2
"p001342","rb",1,2,3
"p001343","rb",1,1,2
"p001344","rb",1,1,2
"p001345","rb",1,1,2
"p001346","rb",1,3,4
"p001347","rb",1,1,2
"p001348","rb",1,0,1
"p001349","rb",1,1,2
"p001350","rb",2,2,4
"p001351","rb",1,1,2
"p001352","rb",1,1,2
"p001353","rb",1,2,3
"p001354","rb",1,1,2
"p001355","rb",1,1,2
"p001356","rb",1,1,2
"p001357","rb",1,1,2
"p001358","rb",1,2,3
"p001359","rb",1,1,2
"p001360","rb",1,1,2
"p001361","rb",1,1,2
"p001362","rb",1,1,2
"p001363","rb",1,1,2
"p001364","rb",1,1,2
"p001365","rb",1,1,2
"p001366","rb",2,1,3
"p001367","rb",2,1,3
"p001368","rb",1,1,2
"p001369","rb",1,2,3
"p001370","rb",1,1,2
"p001371","rb",2,2,4
"p001372","rb",1,2,3
"p001373","rb",2,1,3
"p001374","rb",1,1,2
"p001375","rb",1,1,2
"p001376","rb",2,1,3
"p001377","rb",1,2,3
"p001378","rb",1,3,4
"p001379","rb",1,1,2
"p001380","rb",2,2,4
"p001381","rb",1,1,2
"p001382","rb",1,3,4
"p001383","rb",2,1,3
"p001384","rb",0,1,1
"p001385","rb",1,1,2
"p001386","rb",2,2,4
"p001387","rb",1,1,2
"p001388","rb",3,1,4
"p001389","rb",3,3,6
"p001390","rb",2,1,3
"p001391","rb",1,1,2
"p001392","rb",1,1,2
"p001393","rb",1,2,3
"p001394","rb",2,1,3
"p001395","rb",1,1,2
"p001396","rb",2,1,3
"p001397","rb",1,1,2
"p001398","rb",1,2,3
"p001399","rb",1,1,2
"p001400","rb",2,2,4
"p001401","rb",1,1,2
"p001402","rb",1,1,2
"p001403","rb",1,1,2
"p001404","rb",3,1,4
"p001405","rb",1,1,2
"p001406","rb",2,2,4
"p001407","rb",2,1,3
"p001408","rb",1,1,2
"p001409","rb",1,1,2
"p001410","rb",1,1,2
"p001411","rb",1,1,2
"p001412","rb",1,2,3
"p001413","rb",1,1,2
"p001414","rb",1,1,2
"p001415","rb",1,1,2
"p001416","rb",2,1,3
"p001417","rb",1,1,2
"p001418","rb",1,3,4
"p001419","rb",1,1,2
"p001420","rb",1,1,2
"p001421","rb",1,1,2
"p001422","rb",1,2,3
"p001423","rb",1,1,2
"p001424","rb",1,2,3
"p001425","rb",2,1,3
"p001426","rb",1,1,2
"p001427","rb",1,1,2
"p001428","rb",1,1,2
"p001429","rb",1,1,2
"p001430","rb",1,1,2
"p001431","rb",1,1,2
"p001432","rb",1,1,2
"p001433","rb",1,1,2
"p001434","rb",1,1,2
"p001435","rb",1,2,3
"p001436","rb",1,1,2
"p001437","rb",1,1,2
"p001438","rb",2,2,4
"p001439","rb",1,1,2
"p001440","rb",1,1,2
"p001441","rb",2,1,3
"p001442","rb",3,1,4
"p001443","rb",1,1,2
"p001444","rb",1,1,2
"p001445","rb",2,1,3
"p001446","rb",2,1,3
"p001447","rb",1,0,1
"p001448","rb",1,2,3
"p001449","rb",1,1,2
"p001450","rb",1,1,2
"p001451","rb",1,2,3
"p001452","rb",1,1,2
"p001453","rb",1,1,2
"p001454","rb",1,1,2
"p001455","rb",2,2,4
"p001456","rb",1,1,2
"p001457","rb",1,1,2
"p001458","rb",1,1,2
"p001459","rb",1,1,2
"p001460","rb",1,1,2
"p001461","rb",2,1,3
"p001462","rb",1,1,2
"p001463","rb",1,1,2
"p001464","rb",3,1,4
"p001465","rb",1,1,2
"p001466","rb",1,1,2
"p001467","rb",1,1,2
"p001468","rb",1,1,2
"p001469","rb",2,1,3
"p001470","rb",2,1,3
"p001471","rb",2,2,4
"p001472","rb",1,1,2
"p001473","rb",1,2,3
"p001474","rb",2,1,3
"p001475","rb",1,2,3
"p001476","rb",1,1,2
"p001477","rb",1,2,3
"p001478","rb",1,1,2
"p001479","rb",1,1,2
"p001480","rb",1,1,2
"p001481","rb",2,1,3
"p001482","rb",1,1,2
"p001483","rb",1,1,2
"p001484","rb",2,1,3
"p001485","rb",1,1,2
"p001486","rb",1,1,2
"p001487","rb",3,2,5
"p001488","rb",2,1,3
"p001489","rb",1,1,2
"p001490","rb",1,3,4
"p001491","rb",1,2,3
"p001492","rb",2,1,3
"p001493","rb",2,1,3
"p001494","rb",2,1,3
"p001495","rb",1,1,2
"p001496","rb",1,1,2
"p001497","rb",1,1,2
"p001498","rb",1,1,2
"p001499","rb",1,1,2
"p001500","rb",1,1,2
"p001501","rb",1,1,2
"p001502","rb",1,1,2
"p001503","rb",1,2,3
"p001504","rb",2,2,4
"p001505","rb",1,1,2
"p001506","rb",1,1,2
"p001507","rb",2,1,3
"p001508","rb",1,2,3
"p001509","rb",1,2,3
"p001510","rb",1,1,2
"p001511","rb",2,1,3
"p001512","rb",2,1,3
"p001513","rb",1,1,2
"p001514","rb",1,1,2
"p001515","rb",2,1,3
"p001516","rb",1,1,2
"p001517","rb",1,1,2
"p001518","rb",1,1,2
"p001519","rb",1,1,2
"p001520","rb",1,1,2
"p001521","rb",1,1,2
"p001522","rb",1,2,3
"p001523","rb",1,1,2
"p001524","rb",1,1,2
"p001525","rb",1,1,2
"p001526","rb",2,3,5
"p001527","rb",1,1,2
"p001528","rb",1,1,2
"p001529","rb",2,1,3
"p001530","rb",1,2,3
"p001531","rb",1,1,2
"p001532","rb",1,1,2
"p001533","rb",1,1,2
"p001534","rb",1,1,2
"p001535","rb",2,1,3
"p001536","rb",3,2,5
"p001537","rb",1,1,2
"p001538","rb",1,1,2
"p001539","rb",1,1,2
"p001540","rb",2,1,3
"p001541","rb",1,1,2
"p001542","rb",1,2,3
"p001543","rb",1,1,2
"p001544","rb",2,1,3
"p001545","rb",2,1,3
"p001546","rb",1,2,3
"p001547","rb",1,2,3
"p001548","rb",1,1,2
"p001549","rb",1,1,2
"p001550","rb",1,1,2
"p001551","rb",1,1,2
"p001552","rb",1,1,2
"p001553","rb",1,1,2
"p001554","rb",2,1,3
"p001555","rb",1,1,2
"p001556","rb",1,1,2
"p001557","rb",1,1,2
"p001558","rb",1,0,1
"p001559","rb",1,2,3
"p001560","rb",1,1,2
"p001561","rb",2,1,3
"p001562","rb",1,1,2
"p001563","rb",1,1,2
"p001564","rb",2,1,3
"p001565","rb",3,1,4
"p001566","rb",1,1,2
"p001567","rb",1,1,2
"p001568","rb",1,1,2
"p001569","rb",1,1,2
"p001570","rb",1,1,2
"p001571","rb",1,2,3
"p001572","rb",2,1,3
"p001573","rb",2,1,3
"p001574","rb",1,1,2
"p001575","rb",1,1,2
"p001576","rb",1,1,2
"p001577","rb",1,1,2
"p001578","rb",1,1,2
"p001579","rb",1,2,3
"p001580","rb",1,2,3
"p001581","rb",1,2,3
"p001582","rb",1,1,2
"p001583","rb",1,1,2
"p001584","rb",1,0,1
"p001585","rb",1,1,2
"p001586","rb",1,2,3
"p001587","rb",1,2,3
"p001588","rb",1,1,2
"p001589","rb",1,1,2
"p001590","rb",1,2,3
"p001591","rb",1,1,2
"p001592","rb",2,1,3
"p001593","rb",2,1,3
"p001594","rb",1,2,3
"p001595","rb",1,2,3
"p001596","rb",3,1,4
"p001597","rb",2,2,4
"p001598","rb",2,1,3
"p001599","rb",1,1,2
"p001600","rb",3,1,4
"p001601","rb",1,1,2
"p001602","rb",1,1,2
"p001603","rb",1,1,2
"p001604","rb",1,1,2
"p001605","rb",1,2,3
"p001606","rb",1,1,2
"p001607","rb",1,1,2
"p001608","rb",1,2,3
"p001609","rb",1,1,2
"p001610","rb",1,2,3
"p001611","rb",1,1,2
"p001612","rb",1,3,4
"p001613","rb",3,1,4
"p001614","rb",1,1,2
"p001615","rb",1,1,2
"p001616","rb",2,1,3
"p001617","rb",1,1,2
"p001618","rb",1,1,2
"p001619","rb",1,1,2
"p001620","rb",1,2,3
"p001621","rb",1,1,2
"p001622","rb",1,1,2
"p001623","rb",1,1,2
"p001624","rb",1,1,2
"p001625","rb",1,4,5
"p001626","rb",1,1,2
"p001627","rb",1,3,4
"p001628","rb",1,2,3
"p001629","rb",2,1,3
"p001630","rb",2,2,4
"p001631","rb",2,1,3
"p001632","rb",1,1,2
"p001633","rb",2,1,3
"p001634","rb",1,2,3
"p001635","rb",1,2,3
"p001636","rb",1,1,2
"p001637","rb",1,1,2
"p001638","rb",1,1,2
"p001639","rb",1,1,2
"p001640","rb",1,1,2
"p001641","rb",1,1,2
"p001642","rb",2,1,3
"p001643","rb",1,1,2
"p001644","rb",1,2,3
"p001645","rb",1,1,2
"p001646","rb",1,2,3
"p001647","rb",1,1,2
"p001648","rb",1,1,2
"p001649","rb",0,1,1
"p001650","rb",1,1,2
"p001651","rb",1,1,2
"p001652","rb",3,1,4
"p001653","rb",1,2,3
"p001654","rb",2,1,3
"p001655","rb",1,0,1
"p001656","rb",1,1,2
"p001657","rb",1,1,2
"p001658","rb",2,1,3
"p001659","rb",1,1,2
"p001660","rb",1,1,2
"p001661","rb",1,1,2
"p001662","rb",0,1,1
"p001663","rb",1,1,2
"p001664","rb",1,1,2
"p001665","rb",2,1,3
"p001666","rb",1,1,2
"p001667","rb",1,2,3
"p001668","rb",1,2,3
"p001669","rb",1,1,2
"p001670","rb",1,1,2
"p001671","rb",1,1,2
"p001672","rb",1,1,2
"p001673","rb",1,1,2
"p001674","rb",1,1,2
"p001675","rb",1,1,2
"p001676","rb",1,1,2
"p001677","rb",1,2,3
"p001678","rb",3,5,8
"p001679","rb",1,1,2
"p001680","rb",2,1,3
"p001681","rb",1,2,3
"p001682","rb",1,1,2
"p001683","rb",2,1,3
"p001684","rb",1,2,3
"p001685","rb",1,1,2
"p001686","rb",1,1,2
"p001687","rb",1,3,4
"p001688","rb",2,2,4
"p001689","rb",1,1,2
"p001690","rb",1,1,2
"p001691","rb",1,1,2
"p001692","rb",2,2,4
"p001693","rb",2,2,4
"p001694","rb",1,1,2
"p001695","rb",1,1,2
"p001696","rb",1,1,2
"p001697","rb",1,1,2
"p001698","rb",1,1,2
"p001699","rb",2,2,4
"p001700","rb",1,1,2
"p001701","rb",1,1,2
"p001702","rb",1,1,2
"p001703","rb",3,1,4
"p001704","rb",2,1,3
"p001705","rb",1,1,2
"p001706","rb",2,1,3
"p001707","rb",1,1,2
"p001708","rb",1,1,2
"p001709","rb",1,1,2
"p001710","rb",1,1,2
"p001711","rb",2,1,3
"p001712","rb",1,1,2
"p001713","rb",1,1,2
"p001714","rb",2,1,3
"p001715","rb",1,2,3
"p001716","rb",2,1,3
"p001717","rb",0,1,1
"p001718","rb",2,2,4
"p001719","rb",1,1,2
"p001720","rb",1,1,2
"p001721","rb",1,0,1
"p001722","rb",1,1,2
"p001723","rb",3,1,4
"p001724","rb",1,1,2
"p001725","rb",1,2,3
"p001726","rb",1,2,3
"p001727","rb",4,1,5
"p001728","rb",1,1,2
"p001729","rb",1,1,2
"p001730","rb",2,2,4
"p001731","rb",2,1,3
"p001732","rb",1,1,2
"p001733","rb",1,1,2
"p001734","rb",3,2,5
"p001735","rb",1,1,2
"p001736","rb",1,1,2
"p001737","rb",2,1,3
"p001738","rb",2,2,4
"p001739","rb",2,1,3
"p001740","rb",0,1,1
"p001741","rb",1,3,4
"p001742","rb",1,1,2
"p001743","rb",1,1,2
"p001744","rb",1,1,2
"p001745","rb",2,1,3
"p001746","rb",2,1,3
"p001747","rb",1,1,2
"p001748","rb",2,1,3
"p001749","rb",1,1,2
"p001750","rb",2,1,3
"p001751","rb",4,1,5
"p001752","rb",2,1,3
"p001753","rb",1,1,2
"p001754","rb",1,1,2
"p001755","rb",2,1,3
"p001756","rb",0,1,1
"p001757","rb",1,1,2
"p001758","rb",2,1,3
"p001759","rb",2,1,3
"p001760","rb",1,1,2
"p001761","rb",1,1,2
"p001762","rb",1,2,3
"p001763","rb",2,1,3
"p001764","rb",1,1,2
"p001765","rb",1,2,3
"p001766","rb",1,1,2
"p001767","rb",1,1,2
"p001768","rb",1,1,2
"p001769","rb",2,1,3
"p001770","rb",2,0,2
"p001771","rb",1,1,2
"p001772","rb",1,2,3
"p001773","rb",3,1,4
"p001774","rb",1,1,2
"p001775","rb",1,1,2
"p001776","rb",3,1,4
"p001777","rb",2,1,3
"p001778","rb",2,1,3
"p001779","rb",1,2,3
"p001780","rb",2,3,5
"p001781","rb",1,2,3
"p001782","rb",1,1,2
"p001783","rb",1,1,2
"p001784","rb",1,1,2
"p001785","rb",1,1,2
"p001786","rb",1,1,2
"p001787","rb",2,2,4
"p001788","rb",1,1,2
"p001789","rb",1,1,2
"p001790","rb",1,1,2
"p001791","rb",1,2,3
"p001792","rb",1,1,2
"p001793","rb",1,2,3
"p001794","rb",2,1,3
"p001795","rb",0,1,1
"p001796","rb",1,1,2
"p001797","rb",1,1,2
"p001798","rb",3,2,5
"p001799","rb",1,1,2
"p001800","rb",1,1,2
"p001801","rb",1,1,2
"p001802","rb",1,1,2
"p001803","rb",1,1,2
"p001804","rb",1,1,2
"p001805","rb",2,1,3
"p001806","rb",4,1,5
"p001807","rb",2,1,3
"p001808","rb",1,1,2
"p001809","rb",2,1,3
"p001810","rb",0,1,1
"p001811","rb",1,1,2
"p001812","rb",1,1,2
"p001813","rb",2,1,3
"p001814","rb",1,1,2
"p001815","rb",1,1,2
"p001816","rb",1,1,2
"p001817","rb",2,1,3
"p001818","rb",1,2,3
"p001819","rb",1,1,2
"p001820","rb",2,2,4
"p001821","rb",1,1,2
"p001822","rb",1,2,3
"p001823","rb",2,2,4
"p001824","rb",1,1,2
"p001825","rb",1,1,2
"p001826","rb",1,2,3
"p001827","rb",1,1,2
"p001828","rb",1,2,3
"p001829","rb",1,1,2
"p001830","rb",1,2,3
"p001831","rb",1,1,2
"p001832","rb",1,1,2
"p001833","rb",1,1,2
"p001834","rb",3,1,4
"p001835","rb",1,2,3
"p001836","rb",1,1,2
"p001837","rb",1,1,2
"p001838","rb",1,2,3
"p001839","rb",1,1,2
"p001840","rb",1,1,2
"p001841","rb",1,1,2
"p001842","rb",1,1,2
"p001843","rb",1,1,2
"p001844","rb",1,1,2
"p001845","rb",0,1,1
"p001846","rb",1,1,2
"p001847","rb",2,1,3
"p001848","rb",1,1,2
"p001849","rb",1,2,3
"p001850","rb",1,1,2
"p001851","rb",1,2,3
"p001852","rb",0,1,1
"p001853","rb",1,1,2
"p001854","rb",1,0,1
"p001855","rb",1,1,2
"p001856","rb",1,1,2
"p001857","rb",1,1,2
"p001858","rb",1,2,3
"p001859","rb",1,1,2
"p001860","rb",1,1,2
"p001861","rb",1,2,3
"p001862","rb",1,1,2
"p001863","rb",1,1,2
"p001864","rb",1,1,2
"p001865","rb",1,1,2
"p001866","rb",1,1,2
"p001867","rb",2,1,3
"p001868","rb",1,1,2
"p001869","rb",1,1,2
"p001870","rb",1,1,2
"p001871","rb",2,1,3
"p001872","rb",2,1,3
"p001873","rb",2,1,3
"p001874","rb",1,1,2
"p001875","rb",2,2,4
"p001876","rb",1,1,2
"p001877","rb",2,1,3
"p001878","rb",1,1,2
"p001879","rb",1,1,2
"p001880","rb",1,1,2
"p001881","rb",1,1,2
"p001882","rb",2,2,4
"p001883","rb",1,1,2
"p001884","rb",3,1,4
"p001885","rb",1,1,2
"p001886","rb",1,1,2
"p001887","rb",1,1,2
"p001888","rb",1,1,2
"p001889","rb",1,1,2
"p001890","rb",1,1,2
"p001891","rb",1,1,2
"p001892","rb",1,1,2
"p001893","rb",1,1,2
"p001894","rb",1,1,2
"p001895","rb",3,1,4
"p001896","rb",1,2,3
"p001897","rb",1,1,2
"p001898","rb",1,2,3
"p001899","rb",1,1,2
"p001900","rb",1,1,2
"p001901","rb",2,1,3
"p001902","rb",2,2,4
"p001903","rb",1,1,2
"p001904","rb",1,1,2
"p001905","rb",1,2,3
"p001906","rb",1,1,2
"p001907","rb",1,1,2
"p001908","rb",2,1,3
"p001909","rb",1,2,3
"p001910","rb",1,2,3
"p001911","rb",1,1,2
"p001912","rb",2,1,3
"p001913","rb",1,1,2
"p001914","rb",1,1,2
"p001915","rb",1,1,2
"p001916","rb",1,1,2
"p001917","rb",1,0,1
"p001918","rb",2,1,3
"p001919","rb",2,1,3
"p001920","rb",1,1,2
"p001921","rb",3,2,5
"p001922","rb",1,1,2
"p001923","rb",1,1,2
"p001924","rb",2,1,3
"p001925","rb",2,2,4
"p001926","rb",1,1,2
"p001927","rb",1,1,2
"p001928","rb",2,1,3
"p001929","rb",1,1,2
"p001930","rb",1,1,2
"p001931","rb",1,1,2
"p001932","rb",2,1,3
"p001933","rb",1,1,2
"p001934","rb",1,1,2
"p001935","rb",1,2,3
"p001936","rb",2,1,3
"p001937","rb",1,1,2
"p001938","rb",1,1,2
"p001939","rb",2,1,3
"p001940","rb",1,3,4
"p001941","rb",2,1,3
"p001942","rb",1,2,3
"p001943","rb",1,2,3
"p001944","rb",1,1,2
"p001945","rb",1,1,2
"p001946","rb",1,1,2
"p001947","rb",2,2,4
"p001948","rb",2,1,3
"p001949","rb",1,3,4
"p001950","rb",1,1,2
"p001951","rb",1,2,3
"p001952","rb",1,1,2
"p001953","rb",1,2,3
"p001954","rb",1,1,2
"p001955","rb",1,1,2
"p001956","rb",2,1,3
"p001957","rb",1,1,2
"p001958","rb",1,1,2
"p001959","rb",1,2,3
"p001960","rb",1,1,2
"p001961","rb",1,1,2
"p001962","rb",2,3,5
"p001963","rb",1,1,2
"p001964","rb",1,1,2
"p001965","rb",1,1,2
"p001966","rb",1,1,2
"p001967","rb",1,1,2
"p001968","rb",1,1,2
"p001969","rb",1,1,2
"p001970","rb",3,1,4
"p001971","rb",1,1,2
"p001972","rb",2,1,3
"p001973","rb",2,1,3
"p001974","rb",1,1,2
"p001975","rb",1,1,2
"p001976","rb",1,1,2
"p001977","rb",1,1,2
"p001978","rb",1,1,2
"p001979","rb",1,1,2
"p001980","rb",1,1,2
"p001981","rb",2,0,2
"p001982","rb",1,3,4
"p001983","rb",1,1,2
"p001984","rb",1,1,2
"p001985","rb",2,1,3
"p001986","rb",1,1,2
"p001987","rb",1,1,2
"p001988","rb",1,2,3
"p001989","rb",3,2,5
"p001990","rb",0,1,1
"p001991","rb",2,1,3
"p001992","rb",1,1,2
"p001993","rb",1,0,1
"p001994","rb",1,1,2
"p001995","rb",1,1,2
"p001996","rb",2,2,4
